FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY,NAS_DELAY,CARRIER_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED
6/13/2023 12:00:00 AM,6,2,OO,4243,ESC,IMT,84.0,83.0,0.0,,0.0,0.0,83.0,0.0,0.0,True
3/5/2023 12:00:00 AM,3,7,OO,3897,MLI,ATL,51.0,25.0,0.0,,0.0,0.0,25.0,0.0,0.0,True
7/14/2023 12:00:00 AM,7,5,UA,2494,RSW,EWR,339.0,336.0,0.0,,0.0,336.0,0.0,0.0,0.0,True
5/15/2023 12:00:00 AM,5,1,AA,1536,CLT,PHL,99.0,95.0,0.0,,0.0,0.0,11.0,0.0,84.0,True
6/16/2023 12:00:00 AM,6,5,OO,5672,ORD,SGF,31.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,True
11/2/2023 12:00:00 AM,11,4,OO,3005,SAF,DFW,943.0,936.0,0.0,,0.0,0.0,936.0,0.0,0.0,True
1/2/2023 12:00:00 AM,1,1,B6,2119,ORH,FLL,376.0,353.0,0.0,,0.0,0.0,7.0,0.0,346.0,True
1/31/2023 12:00:00 AM,1,2,WN,55,HOU,BNA,,,1.0,B,,,,,,False
11/21/2023 12:00:00 AM,11,2,YX,4464,DCA,BNA,48.0,58.0,0.0,,0.0,10.0,0.0,0.0,48.0,True
7/26/2023 12:00:00 AM,7,3,G4,2710,LEX,PIE,27.0,23.0,0.0,,0.0,0.0,0.0,0.0,23.0,True
2/5/2023 12:00:00 AM,2,7,UA,1436,FLL,IAH,-3.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
3/3/2023 12:00:00 AM,3,5,OO,4690,BHM,DEN,29.0,32.0,0.0,,0.0,0.0,32.0,0.0,0.0,True
10/27/2023 12:00:00 AM,10,5,WN,1475,LAS,HOU,20.0,20.0,0.0,,0.0,0.0,0.0,0.0,20.0,True
7/13/2023 12:00:00 AM,7,4,UA,2601,RSW,EWR,0.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
2/21/2023 12:00:00 AM,2,2,WN,2209,DEN,AUS,50.0,45.0,0.0,,0.0,0.0,45.0,0.0,0.0,True
8/14/2023 12:00:00 AM,8,1,F9,1189,RDU,MCO,0.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,True
1/31/2023 12:00:00 AM,1,2,UA,2618,RAP,DEN,65.0,76.0,0.0,,0.0,11.0,65.0,0.0,0.0,True
7/27/2023 12:00:00 AM,7,4,OH,5573,PNS,PHL,22.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,True
7/11/2023 12:00:00 AM,7,2,WN,3533,MDW,PDX,190.0,206.0,0.0,,0.0,16.0,0.0,0.0,190.0,True
3/23/2023 12:00:00 AM,3,4,WN,2734,DEN,RDU,47.0,18.0,0.0,,0.0,0.0,5.0,0.0,13.0,True
9/8/2023 12:00:00 AM,9,5,WN,3704,HOU,CMH,7.0,21.0,0.0,,0.0,14.0,2.0,0.0,5.0,True
8/10/2023 12:00:00 AM,8,4,NK,1179,BWI,LAS,39.0,40.0,0.0,,0.0,11.0,0.0,0.0,29.0,True
5/11/2023 12:00:00 AM,5,4,DL,562,LAX,JFK,100.0,131.0,0.0,,0.0,31.0,100.0,0.0,0.0,True
9/20/2023 12:00:00 AM,9,3,B6,1880,FLL,DCA,33.0,39.0,0.0,,0.0,6.0,0.0,0.0,33.0,True
6/28/2023 12:00:00 AM,6,3,WN,3275,EUG,BUR,136.0,118.0,0.0,,0.0,0.0,115.0,0.0,3.0,True
4/24/2023 12:00:00 AM,4,1,F9,1759,CVG,TPA,61.0,51.0,0.0,,0.0,0.0,0.0,0.0,51.0,True
1/22/2023 12:00:00 AM,1,7,AA,438,CLT,CVG,26.0,20.0,0.0,,0.0,0.0,8.0,0.0,12.0,True
8/21/2023 12:00:00 AM,8,1,OO,5345,DEN,DIK,143.0,140.0,0.0,,0.0,0.0,140.0,0.0,0.0,True
10/6/2023 12:00:00 AM,10,5,9E,4983,ATL,AGS,25.0,26.0,0.0,,0.0,1.0,25.0,0.0,0.0,True
4/15/2023 12:00:00 AM,4,6,YX,3538,EWR,CLE,,,1.0,B,,,,,,False
9/29/2023 12:00:00 AM,9,5,AA,1556,PHL,MIA,-1.0,31.0,0.0,,0.0,31.0,0.0,0.0,0.0,True
6/30/2023 12:00:00 AM,6,5,WN,938,FLL,BWI,20.0,19.0,0.0,,0.0,0.0,19.0,0.0,0.0,True
7/2/2023 12:00:00 AM,7,7,UA,2648,IAH,STL,,,1.0,A,,,,,,False
2/10/2023 12:00:00 AM,2,5,AA,2604,GRR,PHX,78.0,20.0,0.0,,0.0,0.0,0.0,0.0,20.0,True
7/25/2023 12:00:00 AM,7,2,UA,2146,LAX,DEN,75.0,61.0,0.0,,0.0,61.0,0.0,0.0,0.0,True
5/1/2023 12:00:00 AM,5,1,AA,1564,SAT,DFW,96.0,83.0,0.0,,0.0,0.0,0.0,0.0,83.0,True
1/31/2023 12:00:00 AM,1,2,WN,886,AUS,DAL,,,1.0,B,,,,,,False
9/13/2023 12:00:00 AM,9,3,B6,861,BOS,SJU,-2.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
3/6/2023 12:00:00 AM,3,1,B6,2421,BOS,PBI,32.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0,True
5/15/2023 12:00:00 AM,5,1,UA,436,SFO,BWI,80.0,79.0,0.0,,0.0,0.0,73.0,0.0,6.0,True
9/10/2023 12:00:00 AM,9,7,MQ,3700,FWA,ORD,2.0,16.0,0.0,,0.0,14.0,2.0,0.0,0.0,True
11/30/2023 12:00:00 AM,11,4,MQ,3787,DFW,TRI,85.0,131.0,0.0,,0.0,46.0,85.0,0.0,0.0,True
7/20/2023 12:00:00 AM,7,4,B6,2201,JFK,FLL,167.0,144.0,0.0,,0.0,0.0,34.0,0.0,110.0,True
7/21/2023 12:00:00 AM,7,5,YX,5666,RIC,JFK,16.0,48.0,0.0,,0.0,32.0,16.0,0.0,0.0,True
12/6/2023 12:00:00 AM,12,3,DL,915,DFW,LGA,119.0,107.0,0.0,,0.0,0.0,107.0,0.0,0.0,True
1/9/2023 12:00:00 AM,1,1,OO,3301,OAK,PDX,97.0,85.0,0.0,,0.0,0.0,0.0,0.0,85.0,True
1/27/2023 12:00:00 AM,1,5,AA,1586,GSP,DFW,-2.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
4/2/2023 12:00:00 AM,4,7,G4,269,AVL,EYW,120.0,199.0,0.0,,0.0,199.0,0.0,0.0,0.0,True
9/18/2023 12:00:00 AM,9,1,WN,1753,TPA,BNA,43.0,31.0,0.0,,0.0,0.0,25.0,0.0,6.0,True
6/27/2023 12:00:00 AM,6,2,HA,4,HNL,LAX,11.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
3/17/2023 12:00:00 AM,3,5,DL,338,JFK,PHX,25.0,48.0,0.0,,0.0,23.0,25.0,0.0,0.0,True
9/16/2023 12:00:00 AM,9,6,WN,3674,LAX,DAL,21.0,17.0,0.0,,0.0,0.0,5.0,0.0,12.0,True
3/27/2023 12:00:00 AM,3,1,NK,409,LAS,TPA,60.0,41.0,0.0,,0.0,41.0,0.0,0.0,0.0,True
7/12/2023 12:00:00 AM,7,3,AA,1786,IAH,DFW,76.0,49.0,0.0,,0.0,0.0,49.0,0.0,0.0,True
4/21/2023 12:00:00 AM,4,5,DL,2477,SLC,SNA,-5.0,47.0,0.0,,0.0,47.0,0.0,0.0,0.0,True
10/30/2023 12:00:00 AM,10,1,HA,58,OGG,SAN,3.0,32.0,0.0,,0.0,0.0,30.0,0.0,2.0,True
5/18/2023 12:00:00 AM,5,4,OH,5187,PIA,CLT,254.0,241.0,0.0,,0.0,0.0,0.0,0.0,241.0,True
7/30/2023 12:00:00 AM,7,7,DL,1489,ATL,FLL,48.0,23.0,0.0,,0.0,0.0,23.0,0.0,0.0,True
2/27/2023 12:00:00 AM,2,1,F9,807,TTN,ATL,45.0,29.0,0.0,,0.0,0.0,0.0,0.0,29.0,True
1/31/2023 12:00:00 AM,1,2,AA,2325,DFW,CHS,,,1.0,B,,,,,,False
1/22/2023 12:00:00 AM,1,7,AS,1061,SNA,SEA,-9.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
11/7/2023 12:00:00 AM,11,2,UA,2096,SFO,LAX,30.0,51.0,0.0,,0.0,21.0,30.0,0.0,0.0,True
5/20/2023 12:00:00 AM,5,6,OO,4986,RDM,PHX,52.0,81.0,0.0,,0.0,0.0,81.0,0.0,0.0,True
4/14/2023 12:00:00 AM,4,5,OO,4658,CPR,DEN,53.0,46.0,0.0,,0.0,0.0,46.0,0.0,0.0,True
6/21/2023 12:00:00 AM,6,3,AS,376,SEA,ATL,13.0,18.0,0.0,,0.0,5.0,13.0,0.0,0.0,True
2/26/2023 12:00:00 AM,2,7,AA,1976,CLT,SYR,33.0,30.0,0.0,,0.0,0.0,30.0,0.0,0.0,True
7/7/2023 12:00:00 AM,7,5,OO,3942,OMA,SLC,-10.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
7/18/2023 12:00:00 AM,7,2,YX,3540,EWR,ILM,99.0,111.0,0.0,,99.0,12.0,0.0,0.0,0.0,True
12/13/2023 12:00:00 AM,12,3,OH,5178,CLT,ILM,54.0,47.0,0.0,,0.0,0.0,47.0,0.0,0.0,True
2/12/2023 12:00:00 AM,2,7,AA,1749,CLT,PIT,28.0,31.0,0.0,,0.0,3.0,28.0,0.0,0.0,True
4/5/2023 12:00:00 AM,4,3,WN,2533,DAL,MAF,45.0,35.0,0.0,,0.0,0.0,0.0,0.0,35.0,True
6/25/2023 12:00:00 AM,6,7,UA,1301,ORD,SFO,120.0,138.0,0.0,,0.0,18.0,4.0,0.0,116.0,True
3/20/2023 12:00:00 AM,3,1,NK,1665,FLL,LGA,20.0,19.0,0.0,,0.0,9.0,10.0,0.0,0.0,True
12/18/2023 12:00:00 AM,12,1,AS,1021,PSC,SEA,82.0,72.0,0.0,,0.0,0.0,16.0,0.0,56.0,True
6/26/2023 12:00:00 AM,6,1,UA,2464,EWR,ATL,,,1.0,B,,,,,,False
3/30/2023 12:00:00 AM,3,4,WN,1837,LAS,BUR,32.0,32.0,0.0,,0.0,0.0,6.0,0.0,26.0,True
5/19/2023 12:00:00 AM,5,5,WN,224,DEN,TUS,75.0,68.0,0.0,,0.0,68.0,0.0,0.0,0.0,True
2/12/2023 12:00:00 AM,2,7,HA,80,HNL,ONT,32.0,39.0,0.0,,0.0,0.0,39.0,0.0,0.0,True
4/14/2023 12:00:00 AM,4,5,OO,3415,SFO,PDX,14.0,20.0,0.0,,0.0,0.0,0.0,0.0,20.0,True
3/11/2023 12:00:00 AM,3,6,AA,903,ORD,DCA,31.0,20.0,0.0,,0.0,0.0,15.0,0.0,5.0,True
5/4/2023 12:00:00 AM,5,4,YX,3497,EWR,GRR,85.0,82.0,0.0,,0.0,0.0,82.0,0.0,0.0,True
7/25/2023 12:00:00 AM,7,2,WN,137,DEN,PIT,93.0,91.0,0.0,,0.0,0.0,0.0,0.0,91.0,True
7/30/2023 12:00:00 AM,7,7,AA,927,FLL,CLT,14.0,20.0,0.0,,0.0,6.0,8.0,0.0,6.0,True
4/2/2023 12:00:00 AM,4,7,WN,1293,BWI,SJU,42.0,20.0,0.0,,0.0,0.0,18.0,0.0,2.0,True
6/30/2023 12:00:00 AM,6,5,DL,2639,ATL,EWR,63.0,55.0,0.0,,0.0,0.0,39.0,0.0,16.0,True
6/7/2023 12:00:00 AM,6,3,WN,1065,ELP,HOU,121.0,114.0,0.0,,0.0,0.0,114.0,0.0,0.0,True
6/26/2023 12:00:00 AM,6,1,F9,2734,ONT,DFW,145.0,139.0,0.0,,0.0,0.0,29.0,0.0,110.0,True
4/23/2023 12:00:00 AM,4,7,DL,512,BOS,ATL,55.0,41.0,0.0,,0.0,0.0,41.0,0.0,0.0,True
7/24/2023 12:00:00 AM,7,1,OH,5053,DCA,SYR,18.0,15.0,0.0,,0.0,0.0,0.0,0.0,15.0,True
7/7/2023 12:00:00 AM,7,5,WN,3008,DEN,TUL,24.0,15.0,0.0,,0.0,0.0,0.0,0.0,15.0,True
10/29/2023 12:00:00 AM,10,7,NK,1160,MYR,BOS,31.0,29.0,0.0,,0.0,29.0,0.0,0.0,0.0,True
7/27/2023 12:00:00 AM,7,4,OO,3804,LGA,OKC,,,1.0,C,,,,,,False
7/17/2023 12:00:00 AM,7,1,WN,2827,SMF,LAS,38.0,32.0,0.0,,0.0,0.0,0.0,0.0,32.0,True
1/16/2023 12:00:00 AM,1,1,HA,241,ITO,HNL,22.0,16.0,0.0,,0.0,0.0,3.0,0.0,13.0,True
10/1/2023 12:00:00 AM,10,7,B6,2519,LGA,MSY,126.0,93.0,0.0,,0.0,0.0,93.0,0.0,0.0,True
11/27/2023 12:00:00 AM,11,1,G4,243,AVL,FLL,-4.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
11/22/2023 12:00:00 AM,11,3,MQ,3545,DCA,EYW,-2.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
7/29/2023 12:00:00 AM,7,6,B6,1044,PBI,EWR,71.0,92.0,0.0,,0.0,92.0,0.0,0.0,0.0,True
4/20/2023 12:00:00 AM,4,4,WN,2837,SNA,DEN,159.0,152.0,0.0,,0.0,0.0,0.0,0.0,152.0,True
9/9/2023 12:00:00 AM,9,6,NK,2077,BWI,MCO,115.0,94.0,0.0,,0.0,94.0,0.0,0.0,0.0,True
3/24/2023 12:00:00 AM,3,5,MQ,3448,DFW,CID,55.0,36.0,0.0,,0.0,0.0,0.0,0.0,36.0,True
10/29/2023 12:00:00 AM,10,7,OO,3713,BIS,MSP,-9.0,25.0,0.0,,0.0,0.0,25.0,0.0,0.0,True
1/11/2023 12:00:00 AM,1,3,OO,5594,PSC,SFO,17.0,19.0,0.0,,0.0,0.0,0.0,0.0,19.0,True
12/27/2023 12:00:00 AM,12,3,UA,2431,IAH,LAX,-5.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,True
2/17/2023 12:00:00 AM,2,5,AA,1483,DFW,SBA,68.0,66.0,0.0,,0.0,0.0,0.0,0.0,66.0,True
6/25/2023 12:00:00 AM,6,7,AA,2466,DFW,OMA,37.0,46.0,0.0,,0.0,9.0,8.0,0.0,29.0,True
4/14/2023 12:00:00 AM,4,5,DL,1123,PHX,DTW,31.0,26.0,0.0,,0.0,0.0,6.0,0.0,20.0,True
6/30/2023 12:00:00 AM,6,5,DL,2604,BTR,ATL,31.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0,True
4/23/2023 12:00:00 AM,4,7,F9,2370,SRQ,PHL,140.0,144.0,0.0,,0.0,4.0,26.0,0.0,114.0,True
5/20/2023 12:00:00 AM,5,6,NK,192,OAK,LAS,-5.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
8/3/2023 12:00:00 AM,8,4,AA,1285,BOS,DFW,26.0,20.0,0.0,,0.0,0.0,2.0,0.0,18.0,True
3/26/2023 12:00:00 AM,3,7,AS,5,DCA,LAX,-7.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
6/23/2023 12:00:00 AM,6,5,WN,247,STL,DTW,44.0,41.0,0.0,,0.0,0.0,3.0,0.0,38.0,True
12/4/2023 12:00:00 AM,12,1,DL,2747,MCO,JFK,46.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,True
8/5/2023 12:00:00 AM,8,6,WN,738,SRQ,BWI,30.0,16.0,0.0,,0.0,0.0,0.0,0.0,16.0,True
6/26/2023 12:00:00 AM,6,1,AA,2283,PWM,CLT,-4.0,27.0,0.0,,0.0,27.0,0.0,0.0,0.0,True
9/8/2023 12:00:00 AM,9,5,OO,4719,DEN,AMA,38.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0,True
8/29/2023 12:00:00 AM,8,2,OO,3990,ATW,DTW,-2.0,22.0,0.0,,0.0,0.0,22.0,0.0,0.0,True
2/10/2023 12:00:00 AM,2,5,WN,947,MDW,FLL,27.0,55.0,0.0,,0.0,45.0,0.0,0.0,10.0,True
3/27/2023 12:00:00 AM,3,1,OO,4097,CMH,MSP,46.0,42.0,0.0,,0.0,0.0,42.0,0.0,0.0,True
12/26/2023 12:00:00 AM,12,2,AA,2832,MKE,MIA,14.0,28.0,0.0,,0.0,14.0,14.0,0.0,0.0,True
9/7/2023 12:00:00 AM,9,4,YX,3574,PIT,EWR,,,1.0,C,,,,,,False
4/1/2023 12:00:00 AM,4,6,WN,1121,BWI,SDF,51.0,61.0,0.0,,0.0,10.0,51.0,0.0,0.0,True
12/15/2023 12:00:00 AM,12,5,AA,632,CLT,MIA,0.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
5/26/2023 12:00:00 AM,5,5,B6,1237,BOS,DTW,49.0,38.0,0.0,,0.0,0.0,24.0,0.0,14.0,True
8/23/2023 12:00:00 AM,8,3,WN,5343,PWM,BWI,112.0,100.0,0.0,,0.0,0.0,2.0,0.0,98.0,True
9/26/2023 12:00:00 AM,9,2,WN,564,MCO,MDW,99.0,158.0,0.0,,0.0,59.0,0.0,0.0,99.0,True
8/8/2023 12:00:00 AM,8,2,WN,1096,SEA,DEN,40.0,33.0,0.0,,0.0,0.0,29.0,0.0,4.0,True
10/9/2023 12:00:00 AM,10,1,WN,2380,LAX,AUS,23.0,20.0,0.0,,0.0,0.0,20.0,0.0,0.0,True
3/15/2023 12:00:00 AM,3,3,UA,1422,IND,DEN,248.0,235.0,0.0,,0.0,0.0,235.0,0.0,0.0,True
7/16/2023 12:00:00 AM,7,7,DL,2327,ATL,CHA,,,1.0,B,,,,,,False
12/19/2023 12:00:00 AM,12,2,WN,2485,TUL,LAS,8.0,17.0,0.0,,0.0,9.0,0.0,0.0,8.0,True
7/6/2023 12:00:00 AM,7,4,AA,2301,BUF,CLT,17.0,16.0,0.0,,0.0,0.0,0.0,0.0,16.0,True
11/19/2023 12:00:00 AM,11,7,AA,2885,SAN,DFW,46.0,35.0,0.0,,0.0,0.0,2.0,0.0,33.0,True
2/26/2023 12:00:00 AM,2,7,WN,1994,RDU,STL,17.0,18.0,0.0,,0.0,1.0,0.0,0.0,17.0,True
11/9/2023 12:00:00 AM,11,4,WN,2124,MDW,LGA,35.0,18.0,0.0,,0.0,0.0,1.0,0.0,17.0,True
9/7/2023 12:00:00 AM,9,4,WN,2506,JAX,STL,23.0,21.0,0.0,,0.0,0.0,21.0,0.0,0.0,True
2/27/2023 12:00:00 AM,2,1,DL,2376,RIC,ATL,46.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
7/20/2023 12:00:00 AM,7,4,UA,1548,IAH,DEN,13.0,15.0,0.0,,0.0,2.0,13.0,0.0,0.0,True
2/18/2023 12:00:00 AM,2,6,DL,368,HNL,LAX,11.0,18.0,0.0,,0.0,7.0,11.0,0.0,0.0,True
1/29/2023 12:00:00 AM,1,7,MQ,3423,ORF,ORD,63.0,64.0,0.0,,0.0,1.0,63.0,0.0,0.0,True
7/23/2023 12:00:00 AM,7,7,AA,636,DCA,ORD,303.0,275.0,0.0,,0.0,0.0,195.0,0.0,80.0,True
4/21/2023 12:00:00 AM,4,5,WN,2960,ABQ,LAS,50.0,47.0,0.0,,0.0,0.0,15.0,0.0,32.0,True
1/23/2023 12:00:00 AM,1,1,UA,552,SFO,LAX,,,1.0,A,,,,,,False
4/26/2023 12:00:00 AM,4,3,AA,1845,ORD,LAS,39.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
7/27/2023 12:00:00 AM,7,4,HA,335,OGG,HNL,8.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
3/27/2023 12:00:00 AM,3,1,DL,1557,MSP,IAH,2.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
5/20/2023 12:00:00 AM,5,6,DL,479,AUS,SLC,13.0,18.0,0.0,,0.0,5.0,0.0,0.0,13.0,True
10/8/2023 12:00:00 AM,10,7,WN,3001,DEN,SAN,-7.0,41.0,0.0,,0.0,41.0,0.0,0.0,0.0,True
3/3/2023 12:00:00 AM,3,5,AA,1583,CMH,DFW,,,1.0,B,,,,,,False
7/12/2023 12:00:00 AM,7,3,UA,567,ORD,SAT,110.0,107.0,0.0,,0.0,0.0,1.0,0.0,106.0,True
4/20/2023 12:00:00 AM,4,4,HA,266,HNL,OGG,83.0,100.0,0.0,,0.0,0.0,19.0,0.0,81.0,True
9/11/2023 12:00:00 AM,9,1,OO,3721,ATL,SBN,28.0,25.0,0.0,,0.0,0.0,25.0,0.0,0.0,True
9/25/2023 12:00:00 AM,9,1,B6,895,EWR,MCO,127.0,128.0,0.0,,0.0,1.0,127.0,0.0,0.0,True
9/25/2023 12:00:00 AM,9,1,B6,748,LAS,JFK,84.0,77.0,0.0,,0.0,0.0,54.0,0.0,23.0,True
8/21/2023 12:00:00 AM,8,1,AS,1294,PDX,BUR,16.0,27.0,0.0,,0.0,11.0,0.0,0.0,16.0,True
3/3/2023 12:00:00 AM,3,5,F9,2001,ATL,LAS,251.0,246.0,0.0,,14.0,42.0,0.0,0.0,190.0,True
6/25/2023 12:00:00 AM,6,7,9E,5174,DTW,DSM,-5.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
4/29/2023 12:00:00 AM,4,6,DL,2276,ATL,JAX,56.0,39.0,0.0,,0.0,0.0,33.0,0.0,6.0,True
10/20/2023 12:00:00 AM,10,5,WN,2871,SAN,DEN,61.0,47.0,0.0,,0.0,0.0,2.0,0.0,45.0,True
10/20/2023 12:00:00 AM,10,5,MQ,3749,CLT,ECP,26.0,83.0,0.0,,0.0,57.0,0.0,0.0,26.0,True
8/24/2023 12:00:00 AM,8,4,UA,658,MSP,ORD,31.0,30.0,0.0,,0.0,0.0,16.0,0.0,14.0,True
7/17/2023 12:00:00 AM,7,1,B6,277,FLL,SFO,,,1.0,A,,,,,,False
4/4/2023 12:00:00 AM,4,2,AA,2704,RDU,CLT,227.0,232.0,0.0,,0.0,5.0,0.0,0.0,227.0,True
7/16/2023 12:00:00 AM,7,7,9E,5341,ATL,CHA,58.0,51.0,0.0,,0.0,0.0,51.0,0.0,0.0,True
7/9/2023 12:00:00 AM,7,7,DL,1570,SLC,PHX,67.0,54.0,0.0,,0.0,0.0,54.0,0.0,0.0,True
10/14/2023 12:00:00 AM,10,6,WN,2811,KOA,HNL,53.0,48.0,0.0,,0.0,0.0,48.0,0.0,0.0,True
5/15/2023 12:00:00 AM,5,1,OH,5505,CLT,ORF,-1.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
6/12/2023 12:00:00 AM,6,1,9E,5221,BGR,LGA,,,1.0,B,,,,,,False
2/25/2023 12:00:00 AM,2,6,OO,5668,DEN,TUL,75.0,66.0,0.0,,0.0,0.0,0.0,0.0,66.0,True
6/17/2023 12:00:00 AM,6,6,AA,1816,CLT,DFW,59.0,54.0,0.0,,0.0,0.0,0.0,0.0,54.0,True
5/26/2023 12:00:00 AM,5,5,B6,892,TPA,BOS,153.0,130.0,0.0,,0.0,0.0,0.0,0.0,130.0,True
3/24/2023 12:00:00 AM,3,5,AA,2466,DFW,OMA,219.0,227.0,0.0,,2.0,8.0,0.0,0.0,217.0,True
8/31/2023 12:00:00 AM,8,4,WN,643,SFO,LAS,37.0,60.0,0.0,,0.0,23.0,0.0,0.0,37.0,True
6/9/2023 12:00:00 AM,6,5,WN,2901,MDW,ALB,50.0,48.0,0.0,,0.0,0.0,3.0,0.0,45.0,True
4/4/2023 12:00:00 AM,4,2,WN,222,MKE,DEN,19.0,20.0,0.0,,0.0,1.0,16.0,0.0,3.0,True
7/9/2023 12:00:00 AM,7,7,9E,5040,GSP,LGA,,,1.0,B,,,,,,False
3/12/2023 12:00:00 AM,3,7,YX,3486,IND,ORD,-1.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
4/20/2023 12:00:00 AM,4,4,AA,1696,DFW,IAH,,,1.0,B,,,,,,False
8/4/2023 12:00:00 AM,8,5,UA,1457,DFW,DEN,54.0,64.0,0.0,,0.0,10.0,0.0,0.0,54.0,True
4/10/2023 12:00:00 AM,4,1,OO,3450,SNA,SFO,105.0,99.0,0.0,,0.0,0.0,0.0,0.0,99.0,True
7/9/2023 12:00:00 AM,7,7,AA,1366,DFW,BOS,,,1.0,C,,,,,,False
2/5/2023 12:00:00 AM,2,7,OO,3192,LAX,SMF,40.0,49.0,0.0,,0.0,0.0,0.0,0.0,49.0,True
5/25/2023 12:00:00 AM,5,4,UA,2656,SNA,IAH,-2.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
7/25/2023 12:00:00 AM,7,2,UA,2463,ORD,MCO,47.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0,True
10/19/2023 12:00:00 AM,10,4,F9,1574,ATL,ORD,31.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0,True
11/12/2023 12:00:00 AM,11,7,AS,201,ANC,BET,15.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
9/11/2023 12:00:00 AM,9,1,AA,1733,DFW,MKE,74.0,63.0,0.0,,0.0,0.0,54.0,0.0,9.0,True
10/28/2023 12:00:00 AM,10,6,AA,2442,IAH,DFW,-3.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
11/30/2023 12:00:00 AM,11,4,WN,1695,OAK,LAS,22.0,26.0,0.0,,0.0,4.0,8.0,0.0,14.0,True
5/2/2023 12:00:00 AM,5,2,NK,1366,FLL,RDU,52.0,44.0,0.0,,0.0,5.0,39.0,0.0,0.0,True
12/4/2023 12:00:00 AM,12,1,OO,3709,RIC,DTW,124.0,125.0,0.0,,0.0,1.0,124.0,0.0,0.0,True
7/2/2023 12:00:00 AM,7,7,AA,1239,ORD,BDL,-2.0,28.0,0.0,,0.0,28.0,0.0,0.0,0.0,True
4/28/2023 12:00:00 AM,4,5,MQ,3318,DFW,SHV,-2.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
10/22/2023 12:00:00 AM,10,7,WN,1420,LGB,LAS,42.0,33.0,0.0,,0.0,9.0,0.0,0.0,24.0,True
1/4/2023 12:00:00 AM,1,3,WN,1426,LAS,SMF,37.0,24.0,0.0,,0.0,0.0,17.0,0.0,7.0,True
12/18/2023 12:00:00 AM,12,1,OO,5540,SFO,MFR,183.0,185.0,0.0,,0.0,185.0,0.0,0.0,0.0,True
4/21/2023 12:00:00 AM,4,5,NK,2324,BOS,SJU,47.0,20.0,0.0,,0.0,15.0,0.0,0.0,5.0,True
1/23/2023 12:00:00 AM,1,1,9E,5054,MKE,LGA,19.0,27.0,0.0,,0.0,8.0,0.0,0.0,19.0,True
6/9/2023 12:00:00 AM,6,5,WN,2499,SAN,MCI,0.0,23.0,0.0,,0.0,23.0,0.0,0.0,0.0,True
1/2/2023 12:00:00 AM,1,1,DL,970,ATL,PBI,90.0,138.0,0.0,,0.0,48.0,90.0,0.0,0.0,True
3/24/2023 12:00:00 AM,3,5,AA,2752,DFW,DCA,49.0,40.0,0.0,,1.0,0.0,0.0,0.0,39.0,True
3/20/2023 12:00:00 AM,3,1,OO,3996,SLC,BUR,76.0,68.0,0.0,,68.0,0.0,0.0,0.0,0.0,True
10/1/2023 12:00:00 AM,10,7,WN,2103,MCI,MDW,41.0,29.0,0.0,,0.0,0.0,0.0,0.0,29.0,True
7/15/2023 12:00:00 AM,7,6,OH,5505,BDL,DCA,50.0,65.0,0.0,,0.0,15.0,0.0,0.0,50.0,True
